||CHANNELNAMES||	"Abs-RB"
618.955823293173 0.0480116146002481
620.963855421687 0.0408096575428658
622.971887550201 0.0303022203605779
624.979919678715 0.0286811754544188
626.987951807229 0.0237921850980686
628.995983935743 0.016060438874851
631.004016064257 0.0225754620074765
633.012048192771 0.0172969115583237
635.020080321285 0.0137240514760256
637.028112449799 0.0100542695146295
639.036144578313 0.00740066518930832
641.044176706827 0.0102199548074003
643.052208835341 0.00263624850778068
645.060240963855 0.00756108125058107
647.06827309237 0.00638369752355559
649.076305220884 0.00535902925104056
651.084337349398 0.00640619365341835
653.092369477912 0.00136907942371687
655.100401606426 0.00812724618135069
657.10843373494 0.00605445945165514
659.116465863454 0.0040066641936977
661.124497991968 0.00153285305273901
663.132530120482 -0.00164834411657039
665.140562248996 0.00634045628802356
667.14859437751 0.00153453611193777
669.156626506024 0.00498126256877808
671.164658634538 0.00101039603831286
673.172690763052 -0.00337272686947046
675.180722891566 0.00715689747774008
677.18875502008 0.00392484322575622
679.196787148594 -0.0041907978378489
681.204819277109 0.00396213009103112
683.212851405623 0.00244435949837413
685.220883534137 0.00186473155756887
687.228915662651 0.00175680231759967
689.236947791165 -0.00018048406184893
691.244979919679 0.000741577871876251
693.253012048193 0.00433174491301532
695.261044176707 -0.00012021157796678
697.269076305221 0.00211663759454805
699.277108433735 0.00237761228881185
701.285140562249 -0.000943786841836074
703.293172690763 0.00128384386886426
705.301204819277 0.00246116806000684
707.309236947791 0.00468455135204898
709.317269076305 0.00346308604078292
711.325301204819 -0.00220571562671452
713.333333333333 0.00227544673569839
715.341365461847 0.000831230925434659
717.349397590361 0.00369292846737231
719.357429718875 0.00476278484565461
721.36546184739 0.00314766086021757
723.373493975904 -0.000427917437542102
725.381526104418 -0.00360729560874189
727.389558232932 -0.00119797971869892
729.397590361446 0.00646589448759504
731.40562248996 0.000546528881568434
733.413654618474 0.00470403627558573
735.421686746988 0.00546714921432821
737.429718875502 0.00102472525467945
739.437751004016 0.00911463416982155
741.44578313253 0.00584518215367808
743.453815261044 0.00300766522592199
745.461847389558 0.00086688564300072
747.469879518072 0.00352485648804832
749.477911646586 0.0023414045548405
751.4859437751 0.0024851812687234
753.493975903614 0.00253531146728727
755.502008032129 -0.000703782023832153
757.510040160643 0.00285344161942458
759.518072289157 -0.000692558900205104
761.526104417671 0.0038864522846251
763.534136546185 0.00114511595747344
765.542168674699 0.000889650182310572
767.550200803213 -0.000184681385436615
769.558232931727 0.00266950267207802
771.566265060241 0.00533164699260504
773.574297188755 0.00525967902146721
775.582329317269 0.00317450695578437
777.590361445783 0.00238493254569851
779.598393574297 -0.00508111156302491
781.606425702811 0.000480848039868538
783.614457831325 0.00168960741439263
785.622489959839 0.0020294679051607
787.630522088353 0.00303238927427925
789.638554216868 0.000329833004115632
791.646586345382 0.00150650249202787
793.654618473896 -0.001106746855306
795.66265060241 0.00036205873317167
797.670682730924 0.00378294340350218
799.678714859438 -0.00209268383788248
801.686746987952 0.000438819757266922
803.694779116466 0.00226833965827083
805.70281124498 0.00148853909726209
807.710843373494 0.00482290417997762
809.718875502008 0.00479386007411326
811.726907630522 -0.00662496173129438
813.734939759036 0.0010309906305091
815.74297188755 0.00154901645380049
817.751004016064 0.000853489806269806
819.759036144578 0.00568235047616577
821.767068273092 -0.00116372079521545
823.775100401606 0.00138736918522197
825.783132530121 -0.00168596591190324
827.791164658635 -0.000972493917159882
829.799196787149 0.00244436239978546
831.807228915663 -0.0042686850402801
833.815261044177 -0.00107718279588923
835.823293172691 0.00258178732072938
837.831325301205 -0.000119716482603405
839.839357429719 -0.0013117456991658
841.847389558233 0.000568842892860146
843.855421686747 0.00206032517587815
845.863453815261 0.00634380726226935
847.871485943775 0.00169731568437738
849.879518072289 0.00365317193397447
851.887550200803 -0.00219954511934433
853.895582329317 0.00521236878506554
855.903614457831 -0.00342960549011433
857.911646586345 0.00151639347248187
859.919678714859 -0.00219456054171316
861.927710843373 0.00158070645809787
863.935742971888 0.00239859577872282
865.943775100402 -0.0035642677329292
867.951807228916 -0.0061046517819472
869.95983935743 -0.00262208669842701
871.967871485944 0.00803379704411891
873.975903614458 -0.000464013449633197
875.983935742972 -0.00349185530742738
877.991967871486 0.00119458315922368
880 -0.00409347424197511
